judul,link,portal_berita,sentimen_prediksi,confidence,label_manual,text_berita_clean
"Badan Gizi Nasional Anggarkan Rp 5,7 Miliar untuk Koordinasi Virtual - Babel Insight",https://www.babelinsight.id/anggaran-zoom-badan-gizi-nasional,Babel Insight,Negatif,0.9934565424919128,Negatif,badan gizi nasional alokasi anggar layan konferensi video miliar koordinasi programmakan gizi gratis alokasi tuai sorot masyarakat media sosial kalkulasi tara keluar sorot publik muncul akibat khawatir efisiensi belanja perintah lansir detik health jumat salah komentar warganet alas boros upaya efisiensi galak perintah mana efisiensi boros tulis salah netizen kepala klarifikasi ada layan virtual infrastruktur vital lancar program strategis nasional besar jangkau koordinasi tingkat pusat laksana daerah alas kuat komunikasi digital program makan gizi libat pusat perintah daerah layan laksana lapang situasi koordinasi cepat serentak dokumentasi hasil program kepala jelas platform enterprise pusat kendali pusat data informasi pusdatin fasilitas rancang kapasitas guna aktif tampung audiens serta sesi pesan arah pedoman program terima utuh laksana daerah butuh kerja jaga kualitas program tutup komunikasi operasi jenjang struktur organisasi pimpin eselon kepala layan penuh gizi sppg pelosok daerah guna cakup agenda bimbing teknis sosialisasi bijak edukasi publik masif
"Cegah Stunting, Badan Gizi Nasional Operasikan 19 Titik Layanan di Sleman - InfoPublik",https://infopublik.id/kategori/nusantara/965745/cegah-stunting-badan-gizi-nasional-operasikan-19-titik-layanan-di-sleman,InfoPublik,Positif,0.9986888766288757,Positif,sosialisasi layan penuh gizi sppg gelar ruang temu kalurahan lumbungrejo kapanewon camat tempel sleman senin olehmc sleman selasa april wib redaktur eko budiono sleman infopublik badan gizi nasional kuat tahan gizi masyarakat optimal peran kader sehat ujung tombak edukasi sleman upaya sosialisasi layan penuh gizi sppg gelar ruang temu kalurahan lumbungrejo kapanewon camat tempel sleman senin giat tuju selaras program penuh gizi nasional butuh rill tingkat desa paham dalam kader intervensi cegah stunting kurang gizi kronis kelompok rentan kepala sppg tempel margorejo fauzi adam sppg layan strategis kelola sedia makan gizi program fungsi distribusi menu penuh standar gizi imbang tumbuh kembang manusia sppg hadir pusat layan gizi sedia makan sehat intervensi perintah cegah gizi stunting layan sasar kelompok butuh balita hamil susu siswa tengah juru fauzi adam papar hadap kader sehat kalurahan lumbungrejo implementasi sppg wilayah tempel rutin distribusi paket makan komposisi gizi lengkap cakup protein hewani lele ayam protein nabati sayur buah buah titik layan operasi wilayah kabupaten sleman strategi nasional kuat tahan pangan gizi bas wilayah program apresiasi positif perintah kalurahan lumbungrejo kamituwa lumbungrejo suwanto ada kader sehat krusial jembatan informasi program manfaat maksimal masyarakat harap sosialisasi manfaat nyata kader informasi gizi masyarakat luas paham masyarakat sadar jaga pola makan sehat keluarga suwanto kolaborasi lintas libat tenaga sehat partisipasi aktif kader desa paradigma penuh gizi kabupaten sleman geser upaya obat cegah lanjut preventif harap cetak manusia kualitas daya saing sbd kim senyum tempel
Badan Gizi Nasional Beri Sanksi Tegas Pengelola Dapur Bermasalah - Babel Insight,https://www.babelinsight.id/bgn-sanksi-pengelola-dapur-gizi,Babel Insight,Negatif,0.99735426902771,Netral,badan gizi nasional ambil layan penuh gizi sppg langgar standar operasional prosedur kelola dapur makan gizi gratis disiplin konfirmasi otoritas minggu april evaluasi awas lapang lansir detik finance langgar temu cakup ketidaksesuaian bangun abai aspek sanitasi direktur wilayah ii deputi pantau awas albertus doni dewantoro kelola dalih atur sosialisasi pura pura pura pura kondisi line out case kepala sppg lupa mitra ubah ganti kepala sppg banyak alas doni unggah akun youtube minggu tinjau lapang guna rumah tinggal dapur kali picu serius buang limbah kondisi bangun paksa ubah fungsi nilai penuh standar layak operasional tetap perintah sidak lokasi sppg lihat rumah trouble ipal instalasi olah air limbah nya salur buang masalah situ doni terap prosedur beri sanksi tahap surat ingat sp henti suspend mitra baik signifikan lembaga segan hubung mitra administratif surat pimpin biar administrasi putus kerjasama pks tarik terang doni pasuk triwulan tetap periode eksekusi longgar baik januari putus ambil proses evaluasi dapur penuh standar higienitas ketat triwulan eksekusi kemarin sosialisasi suka nggak suka triwulan awal suspend doni fokus awas letak tata letak dapur pintu akses beda bongkar muat distribusi bersih wadah sedia fasilitas tinggal staf ahli gizi akuntan wajib awas operasional terus sop nya pintu pintu area distribusi bersih food tray fokus cuci ompreng kontaminasi terang doni
Badan Gizi Nasional Hindari Penyeragaman Menu Makan Bergizi Gratis - Babel Insight,https://www.babelinsight.id/bgn-hindari-penyeragaman-menu-makan,Babel Insight,Netral,0.8629825711250305,Positif,kepala badan gizi nasional putus seragam menu programmakan gizi gratis wilayah indonesia kamis ambil cegah lonjak harga pangan akibat tekan minta komoditas bijak tuju maksimal manfaat potensi pangan daerah upaya sesuai saji makan selera masyarakat program efektif lanjut lansir money daya potensi lokal suka masyarakat lokal tekan konsumsi perintah menu nasional tekan harga risiko naik harga bukti simulasi raya ulang presiden prabowo subianto oktober menu seragam nasi goreng telur terima butuh butir telur ton dampak harga telur klarifikasi informasi butuh ekor sapi angka simulasi teknis layan penuh gizi sppg masak daging sapi serentak andai sppg masak daging sapi butuh ekor sppg perintah tanggal sekian masak sapi tinggal jumlah sppg kali ekor sapi sisi efisiensi anggar fokus instansi wakil kepala nanik deyang konfirmasi bentuk tim optimalisasi sisir data terima manfaat bantu sasar buang sia sia senin sisir terima manfaat anggar efisien hindar boros uang negara sampah makan food waste akibat makan siswa nanik tim verifikasi lapang sekolah sekolah swasta elit sekolah negeri kawasan mapan dekat kuesioner siswa sekolah butuh sedia terima program sekolah negeri siswa kalang siswa bekal bagus bawa uang saku jajan kantin nanik proses sisir meta wilayah dki jakarta luas daerah indonesia
Badan Gizi Nasional Alokasikan Triliunan Rupiah untuk Pengadaan Operasional - Babel Insight,https://www.babelinsight.id/pengadaan-barang-badan-gizi-nasional,Babel Insight,Netral,0.9998594522476196,Netral,badan gizi nasional realisasi anggar belanja jasa event organizer ada puluh ribu kendara operasional april ambil kuat infrastruktur lembaga jalan program strategis nasionalmakan gizi gratis wilayah indonesia lansir detik health belanja cakup guna jasa tiga miliar batas personel internal kepala jelas urgensi pakai tenaga profesional fase bentuk struktur organisasi lembaga lembaga bentuk jalan program strategis nasional fase bangun struktur organisasi tata kelola operasional tahap internal sepenuh tangan butuh giat skala mandiri kepala guna jasa klaim bantu efisiensi birokrasi tertib lapor uang manajemen tekan dokumentasi tiga mudah proses audit instansi awas mudah audit awas dokumentasi jasa konsultasi konfirmasi ada motor listrik kepala layan penuh gizi sppg rencana anggar proses bayar tahap regulasi uang laku selasa ada motor listrik rencana anggar dukung operasional program beber kepala ada semir sikat sepatu nila miliar butuh serta didik sarjana gerak bangun indonesia sppi siap lengkap laksana mekanisme swakelola institusi didik militer jumat lengkap didik serta sppi kepala realisasi motor listrik capai persen total kontrak sisa anggar selesai sedia kembali sepenuh kas negara batas maret
Langkah Baru Badan Gizi Nasional Agar Program MBG Tepat Sasaran - Liputan6.com,https://www.liputan6.com/news/read/6321965/langkah-baru-badan-gizi-nasional-agar-program-mbg-tepat-sasaran,Liputan6.com,Netral,0.998336911201477,Positif,liput com jakarta badan gizi nasional fokus salur programmakan gizi gratis kabupaten kota masuk kategori wilayah pendudukmiskin ambil intervensi gizi perintah sasar kelompok rentan hamil susu balita santri fokus duduk miskin data kabupaten kota nyata wilayah duduk miskin wakil kepala operasional penuh gizi sony sonjaya rapat koordinasi selaras data terima manfaat gedung kebon sirih jakarta pusat kamis miskin indikator distribusi rawan pangan prevalensi stunting kuat tepat sasar program sony jabar kabupaten kota rawan pangan kabupaten kota prevalensi stunting data data program distribusi arah kelompok kelompok total sony ratus wilayah prioritas program lapang peta informasi laksana lapang khusus kabupaten kota utama ya kelompok rawan pangan duduk miskin prevalensi stunting sisi kuat basis data terima manfaat salur bantu meleset data terima selaras libat menteri wali data duduk integrasi data ya intervensi tugas wali data user guna data sony
Badan Gizi Nasional Prioritaskan 405 Daerah Terkait Makan Bergizi Gratis - Babel Insight,https://www.babelinsight.id/bgn-prioritas-makan-bergizi-gratis,Babel Insight,Netral,0.9941512942314148,Positif,badan gizi nasional cepat validasi integrasi data terima manfaat programmakan gizi gratis sasar kabupaten kota prioritas kamis wilayah pilih kriteria rawan pangan tingkatkemiskinan prevalensi stunting cepat tuju distribusi bantu nutrisi sasar kelompok masyarakat butuh lansir nasional meta wilayah cakup daerah daerah tantang gizi kompleks indonesia data data distribusi arah kelompok kelompok total kabupaten kota wakil kepala operasional penuh gizi sony sonjaya rincian teknis kabupaten kota masuk kategori rawan pangan wilayah populasi duduk miskin kabupaten kota catat angka prevalensi stunting signifikan kuat akurasi data kolaborasi lintas menteri pegang otoritas data integrasi libat menteri didik dasar tengah menteri agama menteri sehat menteri duduk bangun keluarga data terima manfaat valid wali data sony data serta didik jenjang sekolah paud sekolah sumber menteri didik sisi data lembaga didik agama madrasah pesantren kelola mandiri menteri kelompok balita hamil susu data pasok menteri sehat menteri tangan urus duduk sony lembaga tindak guna data ubah tugas pokok menteri intervensi tugas wali data guna data butuh data integrasi tabel sony satu basis data selaras acu kerja menteri instruksi presiden tabel integrasi validasi terima manfaat harap akurat banding periode
Badan Gizi Nasional Antisipasi Hoaks Program Makan Bergizi Gratis - Babel Insight,https://www.babelinsight.id/bgn-antisipasi-hoaks-makan-bergizi,Babel Insight,Netral,0.9998225569725037,Netral,badan gizi nasional antisipasi marak hoaks programmakan gizi gratis ruang digital jumat upaya tuju cegah kesalahpahaman publik strategi komunikasi resmi struktur sebar informasi temu daerah lansir nasional tegas kondisi lapang kepala biro hukum humas badan gizi nasional khairul hidayat kunjung dinas sulawesi utara informasi fakta lapang hida rangka kunjung dinas dinas komunikasi informatika diskominfo sulut kutip siar pers jumat hida tekan kolaborasi perintah daerah kunci informasi program masyarakat akurat kuat kanal informasi nilai desak transparansi data dipertanggungjawabkan kuat mas informasi masyarakat informasi dipertanggungjawabkan jalin mitra strategis menteri komunikasi digital komdigi tingkat pusat kerja cakup tingkat literasi masyarakat sedia bantu hukum temu kendala fokus program ekosistem informasi sehat timbul bingung masyarakat informasi fokus perhati kuat tugas satgas daerah sulawesi utara menteri negeri cepat efektivitas kerja tingkat wilayah harap daerah mitra aktif sosialisasi program komunikasi kuat pintu informasi meminimalkandisinformasidi masyarakat imbuh
"Sosialisasi MBG di Desa Pingit Temanggung, Nafa Urbach Ajak Masyarakat Aktif Terlibat - JPNN.com",https://jateng.jpnn.com/jateng-terkini/20082/sosialisasi-mbg-di-desa-pingit-temanggung-nafa-urbach-ajak-masyarakat-aktif-terlibat,JPNN.com,Positif,0.9997625946998596,Positif,jateng jpnn com tanggung program makan gizi gratis gencar perintah upaya tingkat kualitas gizi masyarakat tekan angka stunting nasional kali sosialisasi program gelar gedung serba desa pingit kabupaten tanggung kamis hadir anggota komisi ix dpr nafa indria urbach mitra kerja badan gizi nasional unsur perintah desa ratus serta sambut nafa hadir badan gizi nasional strategis kuat koordinasi integrasi program program gizi indonesia badan gizi nasional hadir strategis kuat koordinasi sinergi integrasi program program gizi tingkat nasional daerah nafa tangan gizi harap padu efektif lanjut nafa tanggung rumus bijak koordinasi awas program penuh gizi nasional program sasar kelompok rentan serta didik jenjang didik anak balita hamil susu program harap tingkat kualitas manusia visi indonesia emas sila konten tarik jpnn com jateng digoogle
Badan Gizi Nasional Seleksi Insentif Satuan Pelayanan Berstatus Suspend - AsatuNews.co.id,https://www.asatunews.co.id/badan-gizi-nasional-seleksi-insentif-satuan-pelayanan-berstatus-suspend,AsatuNews.co.id,Netral,0.9997784495353699,Netral,kepala badan gizi nasional hindayanamenetapkan kriteria ketat beri insentif bagisatuan layan penuh gizi sppg status suspend jakarta kamis lansir bloombergtechnoz bijak ambil akuntabilitas salur dana negara putus beri insentif gantung sebab status henti jadi klb sppg hilang hak insentif temu lalai fasilitas standar dapur layak guna bahan baku segar ilmu sosial praktik sehat monopoli supplier main harga insentif jakarta kutip kamis ruang laksana kendala teknis murni sifat operasional indikasi langgar sistemik salah baik standar operasional prosedur sop sppg hak terima insentif operasional tangguh salah nilai sifat operasional baik indikasi langgar sistemik rujuk tentu tunjuk teknis juknis laku henti insentif total laku layan henti permanen penuh kriteria standby readiness akibat proses renovasi data sppg status henti rincian masuk kategori mayor insentif bagi status suspend kategori dasar nilai jadi tonjol non lalai baik fasilitas skala kategori suspend mayor fokus butuh benah baik makan aspek luas sisi fasilitas kesiap operasional ketat mekanisme harap dorong mang penting tingkat patuh standar aman pangan target cipta tata kelola operasional layan penuh gizi wilayah
"Cegah Stunting, Badan Gizi Nasional Operasikan 19 Titik Layanan di Sleman - InfoPublik",https://infopublik.id/kategori/nusantara/965745/index.html,InfoPublik,Positif,0.9985982775688171,Positif,sosialisasi layan penuh gizi sppg gelar ruang temu kalurahan lumbungrejo kapanewon camat tempel sleman senin olehmc sleman selasa april wib redaktur eko budiono sleman infopublik badan gizi nasional kuat tahan gizi masyarakat optimal peran kader sehat ujung tombak edukasi sleman upaya sosialisasi layan penuh gizi sppg gelar ruang temu kalurahan lumbungrejo kapanewon camat tempel sleman senin giat tuju selaras program penuh gizi nasional butuh rill tingkat desa paham dalam kader intervensi cegah stunting kurang gizi kronis kelompok rentan kepala sppg tempel margorejo fauzi adam sppg layan strategis kelola sedia makan gizi program fungsi distribusi menu penuh standar gizi imbang tumbuh kembang manusia sppg hadir pusat layan gizi sedia makan sehat intervensi perintah cegah gizi stunting layan sasar kelompok butuh balita hamil susu siswa tengah juru fauzi adam papar hadap kader sehat kalurahan lumbungrejo implementasi sppg wilayah tempel rutin distribusi paket makan komposisi gizi lengkap cakup protein hewani lele ayam protein nabati sayur buah buah titik layan operasi wilayah kabupaten sleman strategi nasional kuat tahan pangan gizi bas wilayah program apresiasi positif perintah kalurahan lumbungrejo kamituwa lumbungrejo suwanto ada kader sehat krusial jembatan informasi program manfaat maksimal masyarakat harap sosialisasi manfaat nyata kader informasi gizi masyarakat luas paham masyarakat sadar jaga pola makan sehat keluarga suwanto kolaborasi lintas libat tenaga sehat partisipasi aktif kader desa paradigma penuh gizi kabupaten sleman geser upaya obat cegah lanjut preventif harap cetak manusia kualitas daya saing sbd kim senyum tempel
BGN Nabire: Pendidikan dan gizi dua hal yang tak terpisahkan - ANTARA News Papua Tengah,https://papuatengah.antaranews.com/berita/82380/bgn-nabire-pendidikan-dan-gizi-dua-hal-yang-tak-terpisahkan,ANTARA News Papua Tengah,Positif,0.9998103976249695,Positif,nabire badan gizi nasional kabupaten nabire penuh gizi proses didik aspek kait bentuk manusia sdm unggul papua koordinator wilayah nabire marsel asyerem nabire sabtu ingat didik nasional hardiknas mesti momentum refleksi kuat fondasi bangun manusia usia sekolah kualitas ajar lepas kesiap fisik serta didik guru bentuk pola pikir asupan gizi bentuk pikir lengkap upaya generasi emas papua awal benah pola konsumsi anak lingkung didik dorong kuat literasi gizi sekolah ruang transfer ilmu pusat biasa hidup sehat paham makan gizi tanam siswa sadar nutrisi tumbuh mampu kognitif anak penuh butuh gizi konsentrasi aktif raih prestasi edukasi nabire luas jangkau layan program makan gizi gratis akses pangan sehat jangkau wilayah pesisir gunung marsel tekan anak kabupaten nabire hambat ajar akibat kurang asupan makan faktor ekonomi geografis optimal ikut ajar lapar kondisi tubuh prima hasil tingkat kualitas sdm capai parsial butuh kolaborasi perintah daerah tenaga didik orang tua sinergi lintas marsel harap literasi gizi budaya didik bangun manusia indonesia emas wujud wilayah timur tanah air warta ali nur ichsaneditor evarianus suparcopyright
BGN Buka Suara Terkait Penggunaan Rp 113 Miliar untuk Bayar EO - Kompas.com,https://nasional.kompas.com/read/2026/04/12/10235731/bgn-buka-suara-terkait-penggunaan-rp-113-miliar-untuk-bayar-eo?page=all,Kompas.com,Netral,0.9998553991317749,Negatif,buka suara guna miliar bayar eo tim redaksi jakarta kompas com badan gizi nasional buka suara guna anggar miliar membayarevent organizer eo kepalabgndadan hindayanamengatakan eo butuh strategis lembaga tahap bentuk tata kelola operasional lembaga bentuk jalan program strategis nasional fase bangun struktur organisasi tata kelola operasional terang minggu tahap internal sepenuh tangan butuh giat skala mandiri kepala motor listrik kepala sppg citeureup acara kampanye publik sosialisasi nasional kompleks butuh dukung tenaga profesional eo nilai ahli sepenuh milik guna jasa eo konteks strategis giat jalan profesional standar eo ahli khusus manajemen acara rencana koordinasi vendor kelola teknis lapang mitigasi risiko operasional butuh alam tim solid realistis sepenuh milik fase bentuk aspek teknis libat eo nilai bantu tata administrasi uang rapi tiga proses ada bayar vendor lapor pusat sistematis motor listrik realisasi skema rpata mudah proses audit awas akuntabilitas guna anggar negara komponen giat dokumentasi sistematis giat tangan eo seremonial strategi komunikasi publik gizi nasional bimbing teknis bimtek jamah makan aman pangan kelola tenaga latih kualitas selenggara krusial eo peran pesan perintah kemas efektif tarik dampak luas tuju program capai optimal kelola sdm latih bidang sisi efisiensi guna eo nilai rasional banding bentuk tim internal singkat bentuk kapasitas internal butuh proses rekrutmen latih instan program jalan butuh program jalan eo hadir solusibridging jembatan program eksekusi korban kualitas legislator pkb perintah ada motor listrik laksana eo peran mitra masuk rencana giat strategi komunikasi kelola audiens optimalisasi anggar terap prinsip transparansi akuntabilitas guna anggar keluar jasa eo atur buka awas keluar guna jasa eo mekanisme tentu atur undang undang laku buka awas lembaga awas internal eksternal pungkas money otomotif copyright kompas cyber media kompas gramedia digital group all rights reserved
Badan Gizi Nasional bidik Jember jadi role model program MBG - ANTARA News,https://www.antaranews.com/berita/5530039/badan-gizi-nasional-bidik-jember-jadi-role-model-program-mbg,ANTARA News,Positif,0.9998793601989746,Positif,jember jawa timur badan gizi nasional bidik kabupaten jember role model program makan gizi gratis nilai salah daerah progresif sedia data terima manfaat akurat lengkap apresiasi serius perintah kabupaten jember program kepala badan gizi nasional resmi layan penuh gizi sppg cahaya sholawat nusantara desa wringinagung camat jombang kabupaten jember jawa timur kamis turut komitmen pemkab jember bentuk satgas cepat tumbuh optimisme program jember dampak ganda sehat anak kuat ekonomi lokal program bantu pangan mesin gerak ekonomi rakyat persen anggar badan gizi nasional salur sppg sppg proyeksi terima dana miliar persen anggar beli bahan baku tani ternak nelayan umkm persen biaya operasional honor rawan sppg persen kembali investasi mitra bangun sppg kepala kadin mitra kunci bangun dapur jember target diri sppg operasi alir dana miliar masuk jember gerak roda ekonomi daerah awas lap deputi awas pantau inspektorat tekan peran masyarakat pantau kualitas menu hari dokumentasi foto segan ambil tindak temu langgar standar operasional prosedur sop bupati sppg patuh tindak lanjut wfh laku kepala sppg ahli gizi akuntansementara bupati jember muhammad fawait program upaya baik gizi katalisator tumbuh ekonomi signifikan jember potensi putar uang program fantastis sppg operasi penuh nilai ekonomi edar jember capai triliun triliun turut angka potensi lampau total apbd kabupaten jember angka triliun putar uang dorong tumbuh ekonomi tingkat dapat daerah cipta lapang kerja warga jember amat lapang tenaga kerja serap kerja rumah tangga warga ekonomi rendah masyarakat lokal rantai produksi angka anggur jember harap turun drastis akselerasi entas miskin sppg operasi jember perintah kabupaten jember satgas awal jalan program jalan optimal presiden perintah tertib sppg jalan juknis warta zumrotun solichaheditor triono subagyocopyright larang keras ambil konten crawling indeks otomatis ai situs web izin tulis kantor berita kirimkomentar tanggung uu ite
Badan Gizi Nasional Siapkan 21.801 Motor Listrik Operasional SPPG - Babel Insight,https://www.babelinsight.id/pengadaan-motor-listrik-badan-gizi,Babel Insight,Netral,0.9959394931793213,Netral,badan gizi nasional realisasi ada puluh ribu sepedamotor listrikuntuk tunjang operasional layan penuh gizi sppg indonesia selasa ada kendara roda prioritas mobilitas wilayah pencil akses jalan sempit ambil optimal implementasiprogram makan gizi gratis fokus lembaga lansir detik oto kendara ramah lingkung kepala sppg jalan tugas lapang wakil kepala operasional gizi sony sonjaya proses distribusi ikut hasil meta butuh lapang tekan aksesibilitas tugas lokasi sulit jangkau kendara roda distribusi sepeda motor sesuai butuh data jalan ada sepeda motor rencana daerah daerah pencil jakarta sekolah gang gang sempit sony sonjaya wakil kepala operasional gizi sony tahap belanja barang koridor hukum laku kesiap lembaga hadap awas wenang guna anggar negara proses ada atur simpang ranah aparat tegak hukum sony sonjaya wakil kepala operasional gizi kepala badan gizi nasional klarifikasi pes operasional lurus informasi edar masyarakat volume ada kendara ada motor masuk anggar fungsi operasional kepala sppg kepala badan gizi nasional data resmi motor listrik siap capai angka kembang merinci realisasi ada sesuai kontrak mesan informasi realisasi total motor listrik pes kepala badan gizi nasional total anggar detail data informasi rencana ada inaproc paket ada kendara roda paket catat nilai triliun sumber apbn skema purchasing wilayah iii wilayah indonesia
Badan Gizi Nasional Kembali Setop Sementara Ratusan SPPG - Tempo.co,https://www.tempo.co/politik/badan-gizi-nasional-kembali-setop-sementara-ratusan-sppg-2128366,Tempo.co,Netral,0.9986774325370789,Negatif,badan gizi nasional henti giat operasional ratus dapur layan penuh gizi sppg program makan gizi gratis wilayah ii iii direktur pantau awas wilayah ii albertus doni dewantoro ambil program makan gizi gratis jalan standar kualitas aman pangan lanjut baca berita iklan doni lapor sppg suspenddi wilayah ii pulau jawa capai lapor periode april tambah sppg kena sanksi henti sjafrie temu pensiun tni jelang buruh tindak komitmen jaga kualitas layan aman pangan tata kelola operasional lapang doni terang tulis sabtu april rincian lapor senin april sembilan sppg tangguh temu awas gizi uang bogor menu layak brebes dapur jawa timur tahap renovasi prabowo cemas gejolak buruh doni tambah april april tindak tingkat sppg daerah faktor renovasi temu ganggu cerna cimahi manajemen organisasi kendal tiada awas gizi purworejo kamis april sppg tangguh doni masalah temu liput aspek manusia jakarta selatan duga ganggu cerna bogor tasikmalaya bantul renovasi dominasi jumat april sppg tindak temu renovasi selesai duga ganggu cerna mojokerto menu layak sampang tindak ratus sppg wilayah iii wilayah timur direktur pantau awas wilayah iii rudi setiawan total sppg henti kantong sertifikat laik higiene sanitasi slhs instalasi olah air limbah rudi henti giat operasional korektif sppg penuh standar tetap setop sppg wilayah indonesia timur april tindak setop ambil lantar sppg daftar slhs dapur tangguh wajib benah operasi pilih editor janggal janggal ada sepeda motor
Kemenkeu Batasi Pengadaan Motor Listrik Badan Gizi Nasional untuk Program MBG - InvestorTrust,https://investortrust.id/macro/99437/kemenkeu-batasi-pengadaan-motor-listrik-badan-gizi-nasional-untuk-program-mbg,InvestorTrust,Netral,0.9958540201187134,Negatif,jakarta investortrust id menteri uang purbaya yudhi sadewa klarifikasi status ada motor listrik aju badan gizi nasional purbaya perintah batas alokasi tuju sisa aju asal pagu anggar temu kompleks istana presiden jakarta rabu purbaya koordinasi kabar tolak ada anggar realisasi sisa lanjut anggar lanjur konfirmasi beli motor listrik purbaya awak media bantah hoaks motor listrik tegas pesan program menkeu papar anggar catat apbn kucur sisa total aju tuju menteri uang jalan ya sisa tolak batas pokok sempat pisah kepala angkat bicara video viral media sosial tampil sepeda motor logo ada rencana anggar operasional program makan gizi gratis kepala layan penuh gizi sppg ada motor masuk anggar fungsi operasional kepala sppg terang tulis kendara sedia motor motor distribusi lewat proses administrasi catat barang milik negara bmn resmi lapang motor bagi lengkap catat bmn distribusi
Badan Gizi Nasional Perkuat Pengawasan Program Makan Bergizi Gratis - AsatuNews.co.id,https://www.asatunews.co.id/bgn-perkuat-pengawasan-makan-bergizi,AsatuNews.co.id,Netral,0.9997891783714294,Positif,badan gizi nasional instruksi perintah daerah ketat awas programmakan gizi gratis tugas wilayah selasa koordinasi tuju layan penuh gizi sppg jalan tugas standar hambat birokrasi lapang kuat peran daerah dasar payung hukum baru wewenang satgas tingkat provinsi kabupaten lansir detikcom regulasi inspeksi jaga kualitas layan gizi masyarakat direktur pantau awas wilayah ii albertus dony dewantoro atur presiden pres landas hukum kuat kolaborasi lintas satgas pres salah isi kuat koordinasi satgas kabupaten provinsi libat wewenang satgas inspeksi daerah damping albertus dony dewantoro direktur pantau awas wilayah ii dony ragu perintah daerah tindak temu kendala operasional program pemda campur tangan koordinasi jembatan enggan overlapping tugas masuk tugas albertus dony dewantoro direktur pantau awas wilayah ii instruksi tekan satgas daerah lapor temu lapang koordinator wilayah proses tindak layan masalah tekan ragu ragu masuk kerja korwil sidak batas personel damping tutup satgas albertus dony dewantoro direktur pantau awas wilayah ii deputi pantau awas dadang hendrayudha sorot pesat infrastruktur dukung program ada dapur operasi wilayah banten harap awas rakyat awas sekolah awas perintah daerah awas program mulia rasa anak anak indonesia dadang hendrayudha deputi pantau awas perintah provinsi banten respons positif arah upaya visi presiden prabowo subianto tingkat kualitas gizi nasional awas ketat program multiplier effect nya program awas giat program sentuh harap presiden achmad dimyati natakusumah wakil gubernur banten
Badan Gizi Nasional Buka-bukaan Rincian Anggaran Makan Bergizi Gratis - RRI.co.id,https://rri.co.id/manado/nasional/2344576/badan-gizi-nasional-buka-bukaan-rincian-anggaran-makan-bergizi-gratis,RRI.co.id,Netral,0.9985988736152649,Netral,rri co id manado badan gizi nasional jelas dalam struktur anggar program makan gizi gratis sorot publik jelas tuju lurus nilai porsi insentif fasilitas podcast talks eps sekretaris deputi tata kelola ermiati sofi yessi papar anggar riset penuh standar angka cukup gizi akg menteri sehat ermiati dana beli bahan baku bagi komponen paham makan enak makan sehat angka bahan baku anak anak cukup standar gizi nasional yessi insentif mitra layan makan gizi sppg ermiati lurus dana insentif fasilitas bentuk apresiasi investasi swadaya masyarakat titik sppg bangun murni modal masyarakat uang negara nilai investasi titik capai miliar negara bangun fisik masyarakat investasi bangun dapur standar aman pangan dana mitra biaya depresiasi alat baik rusa pelihara ipal lingkung bersih cegah celah korupsi terap virtual account mekanisme double approval dana menteri uang kirim rekening sppg cair tuju kepala sppg unsur asn mitra asn fungsi awas kontrol kualitas larang bisnis sppg wajib publikasi menu kalori harga hari media sosial masyarakat pantau yessi transparansi anggar kolaborasi swadaya badan gizi nasional optimis program jalan akuntabel pola mitra klaim efisien hemat bangun infrastruktur juta anak indonesia rasa dampak positif tumbuh generasi emas muat berita
