title,label,link
Ini Catatan Temuan Ombudsman Sulsel pada Program Makan Siang Gratis di Makassar - Ombudsman RI,netral,https://ombudsman.go.id/perwakilan/news/r/pwksiaran--ini-catatan-temuan-ombudsman-sulsel-pada-program-makan-siang-gratis-di-makassar
Ekonom Khawatir akan Keberlanjutan Program Makan Siang Bergizi - Voice of America Indonesia,negatif,https://www.voaindonesia.com/a/ekonom-khawatir-akan-keberlanjutan-program-makan-siang-bergizi/7969258.html
"Program Makan Bergizi Gratis, Ini Komentar Para Pelajar di Kabupaten Bekasi - bekasikab",positif,https://www.bekasikab.go.id/program-makan-bergizi-gratis-ini-komentar-para-pelajar-di-kabupaten-bekasi
"Program Makan Siang Gratis di Pekanbaru Tertunda, Ini Penyebabnya - Media Center Riau",negatif,https://mediacenter.riau.go.id/read/89562/program-makan-siang-gratis-di-pekanbaru-tertu.html
Presiden Prabowo Targetkan Seluruh Anak Dapat Akses Makan Bergizi Gratis pada Akhir 2025 - Presiden RI,positif,https://presidenri.go.id/siaran-pers/presiden-prabowo-targetkan-seluruh-anak-dapat-akses-makan-bergizi-gratis-pada-akhir-2025/
Pemprov Jateng Dukung Penuh Program Makan Bergizi Gratis - Pemerintah Provinsi Jawa Tengah,positif,https://jatengprov.go.id/publik/pemprov-jateng-dukung-penuh-program-makan-bergizi-gratis/
"Dukung Program Makan Bergizi Gratis, Jateng Alokasikan Rp67,13 Miliar - Pemerintah Provinsi Jawa Tengah",positif,https://jatengprov.go.id/publik/dukung-program-makan-bergizi-gratis-jateng-alokasikan-rp6713-miliar/
GRAND LAUNCHING 7 DAPUR MAKAN BERGIZI GRATIS (MBG) SATUAN PELAYANAN PEMULIHAN GIZI (SPPG) - prokopim.magetan.go.id,positif,https://prokopim.magetan.go.id/grand-launching-7-dapur-makan-bergizi-gratis-mbg-satuan-pelayanan-pemulihan-gizi-sppg/
Program makan bergizi gratis andalan Presiden Prabowo Subianto 'belum memenuhi standar kebutuhan gizi' - BBC,negatif,https://www.bbc.com/indonesia/articles/cd0e05p7n1go
"Guru Akan Dapat Makan Siang Gratis, Prabowo: Ada yang Kurang Gizi - KBR.ID",positif,https://kbr.id/articles/ragam/guru-akan-dapat-makan-siang-gratis-prabowo-ada-yang-kurang-gizi
Pendidikan Gratis atau Makan Siang Gratis? - TIMES Indonesia,negatif,https://timesindonesia.co.id/kopi-times/557073/pendidikan-gratis-atau-makan-siang-gratis
Program makan bergizi gratis Prabowo: Rp10.000 dapat menu makanan apa di Medan hingga Papua dan bagaimana kandungan gizinya? - BBC,negatif,https://www.bbc.com/indonesia/articles/ce3219dkq15o
Pemkab Beltim Uji Coba Pemberian Makan Siang Gratis - Lawang Beltim,positif,https://portal.beltim.go.id/2024/11/14/pemkab-beltim-uji-coba-pemberian-makan-siang-gratis/
"China bantu Prabowo ongkosi makan bergizi gratis, tapi apa 'timbal balik' yang diminta China? - BBC",negatif,https://www.bbc.com/indonesia/articles/c04lvd4dw0yo
Gerak Cepat! Pemkab Banyuasin Segera Bentuk Satuan Tugas Program Makan Siang Begizi Gratis - banyuasinkab.go.id,positif,https://banyuasinkab.go.id/2025/08/gerak-cepat-pemkab-banyuasin-segera-bentuk-satuan-tugas-program-makan-siang-begizi-gratis/
"Program makan bergizi gratis perdana sasar 600 ribu orang, jauh dari target awal - Apakah program ini terlalu tergesa-gesa? - BBC",negatif,https://www.bbc.com/indonesia/articles/cx2ywv21708o
Danlanud Halim Perdanakusuma Tinjau Uji Coba Makan Siang Bergizi Gratis di Sekolah Angkasa - TNI AU,positif,https://tni-au.mil.id/berita/detail/danlanud-halim-perdanakusuma-tinjau-uji-coba-makan-siang-bergizi-gratis-di-sekolah-angkasa
"Memasuki Hari 8, 1.262 siswa di 4 Madrasah Makan Gizi Gratis - Kementerian Agama",positif,https://maluku.kemenag.go.id/artikel/memasuki-hari-8-1-262-siswa-di-4-madrasah-makan-gizi-gratis
Makan Bergizi Gratis: Antusiasme Dibayangi Potensi Korupsi - dw.com,negatif,https://www.dw.com/id/makan-bergizi-gratis-antusiasme-dibayangi-potensi-korupsi/a-71230230
22 Daerah di Jabar Mulai Laksanakan Makan Bergizi Gratis - Jabarprov,netral,https://jabarprov.go.id/berita/22-daerah-di-jabar-mulai-laksanakan-makan-bergizi-gratis-17066
Negara-negara dengan Program Makan Bergizi GRATIS - Indonesia Baik,netral,https://indonesiabaik.id/infografis/negara-negara-dengan-program-makan-bergizi-gratis
"Tinjau Program Makan Bergizi Gratis di Bekasi, Wapres Tekankan Pentingnya Pemanfaatan Bahan Pangan Lokal - Tim Percepatan Penurunan Stunting",positif,https://stunting.go.id/tinjau-program-makan-bergizi-gratis-di-bekasi-wapres-tekankan-pentingnya-pemanfaatan-bahan-pangan-lokal/
Makan Bergizi Gratis Mulai Dibagikan di Kota Magelang - Pemerintah Kota Magelang,positif,https://www.magelangkota.go.id/view/makan-bergizi-gratis-mulai-dibagikan-di-kota-magelang-2
Cek Fakta: benarkah 76 negara punya program makan siang dan susu gratis untuk anak sekolah? - The Conversation,netral,https://theconversation.com/cek-fakta-benarkah-76-negara-punya-program-makan-siang-dan-susu-gratis-untuk-anak-sekolah-219913
"Peluncuran Makan Bergizi Gratis di Kabupaten Buleleng, Sasar 15 Sekolah yang tersebar di Kecamatan Banjar. - Disdagperinkopukm Buleleng",positif,https://disdagperinkopukm.bulelengkab.go.id/informasi/detail/berita/80_peluncuran-makan-bergizi-gratis-di-kabupaten-buleleng-sasar-15-sekolah-yang-tersebar-di-kecamatan-banjar
"Pemkab Cilacap Gelar Uji Coba Program Makan Bergizi Gratis, Pj. Bupati Cilacap Lakukan Monitoring - sekretariat daerah kabupaten cilacap",positif,https://humas.cilacapkab.go.id/pemkab-cilacap-gelar-uji-coba-program-makan-bergizi-gratis-pj-bupati-cilacap-lakukan-monitoring/
"Program Makan Siang Gratis di Pekanbaru Tertunda, Ini Alasannya - InfoPublik",negatif,https://infopublik.id/kategori/nusantara/896909/program-makan-siang-gratis-di-pekanbaru-tertunda-ini-alasannya
"Prabowo Tetapkan Anggaran Makan Bergizi Gratis Rp10 Ribu Per Anak, Cukup Bergizikah? - Voice of America Indonesia",negatif,https://www.voaindonesia.com/a/prabowo-tetapkan-anggaran-makan-bergizi-gratis-rp10-ribu-per-anak-cukup-bergizikah-/7885835.html
"Laksanakan Program Makan Gizi Gratis, Pemprov Kalsel Akan Lakukan Percontohan Di Kota Banjarmasin - Media Center Provinsi Kalimantan Selatan",positif,https://diskominfomc.kalselprov.go.id/2024/12/27/laksanakan-program-makan-gizi-gratis-pemprov-kalsel-akan-lakukan-percontohan-di-kota-banjarmasin/
Program Makan Siang Gratis Prabowo-Gibran Bersumber dari Pajak dan Subsidi BBM - Ikatan Konsultan Pajak Indonesia,netral,https://ikpi.or.id/program-makan-siang-gratis-prabowo-gibran-bersumber-dari-pajak-dan-subsidi-bbm/
Program Makan Bergizi Gratis adalah pengungkit yang efektif untuk Percepatan dan Penurunan Stunting. - Tim Percepatan Penurunan Stunting,positif,https://stunting.go.id/program-makan-bergizi-gratis-adalah-pengungkit-yang-efektif-untuk-percepatan-dan-penurunan-stunting/
"Tinjau Langsung Simulasi Makan Siang Gratis, Pj Wali Kota : Kota Pekanbaru Siap Laksanakan Program Ini - Pekanbaru.go.id",positif,https://setdako.pekanbaru.go.id/web/detailberita/1212/tinjau-langsung-simulasi-makan-siang-gratis-pj-wali-kotakota-pekanbaru-siap-laksanakan-program-ini
3.328 Siswa di Jambu Terima Makan Bergizi Gratis - Pemerintah Provinsi Jawa Tengah,positif,https://jatengprov.go.id/beritadaerah/3-328-siswa-di-jambu-terima-makan-bergizi-gratis/
Bhabinkamtibmas Dampingi Pelaksanaan Program Makan Bergizi Gratis untuk Pelajar di Umbulharjo - Polda DIY,positif,https://jogja.polri.go.id/yogyakarta/tribrata-news/online/detail/bhabinkamtibmas-dampingi-pelaksanaan-program-makan-bergizi-gratis-untuk-pelajar-di-umbulharjo.html
Siswa MAN 4 Kampar Sumringah Dapat Makan Siang Bergizi Gratis - Media Center Riau,positif,https://mediacenter.riau.go.id/read/89113/siswa-man-4-kampar-sumringah-dapat-makan-sian.html
Catatan Indef Terkait Program Makan Bergizi Gratis di 100 Hari Pemerintahan Prabowo - Hukumonline,netral,https://www.hukumonline.com/berita/a/catatan-indef-terkait-program-makan-bergizi-gratis-di-100-hari-pemerintahan-prabowo-lt679b0d57c75fa/
KPPU Kawal Tender Program Makan Bergizi Gratis - Hukumonline,netral,https://www.hukumonline.com/berita/a/kppu-kawal-tender-program-makan-bergizi-gratis-lt6787af8c0ec9f/
"Makan Bergizi Gratis di Surabaya Mulai Pekan Depan, Tahap Awal Ada 5 Sekolah - Dinas Komunikasi dan Informatika Provinsi Jawa Timur",positif,https://kominfo.jatimprov.go.id/berita/makan-bergizi-gratis-di-surabaya-mulai-pekan-depan-tahap-awal-ada-5-sekolah
Anggaran Makan Bergizi Gratis Dapat Membengkak ke Rp 171 Triliun pada 2025 - Kompas.id,negatif,https://www.kompas.id/artikel/anggaran-makan-bergizi-gratis-dapat-membengkak-jadi-rp-171-triliun-di-tahun-pertama
Makan siang gratis: Mungkinkah kebijakan Prabowo-Gibran diwujudkan tanpa bergantung pada impor bahan pangan? - BBC,negatif,https://www.bbc.com/indonesia/articles/c4nw109pyx1o
Ketika Makan Bergizi Gratis Menyantap Anggaran Pendidikan - Kompas.id,negatif,https://www.kompas.id/artikel/sorotan-pada-beban-anggaran-mbg-yang-memakan-anggaran-pendidikan
Belajar dari 2 Tetangga RI yang Punya Program Makan Siang Gratis - CNBC Indonesia,netral,https://www.cnbcindonesia.com/news/20240301102244-4-518857/belajar-dari-2-tetangga-ri-yang-punya-program-makan-siang-gratis
Badan Gizi Nasional Usul Tambahan Anggaran Rp100 Triliun untuk Program Makan Gratis - Voice of America Indonesia,netral,https://www.voaindonesia.com/a/badan-gizi-nasional-usul-tambahan-anggaran-rp100-triliun-untuk-program-makan-gratis/7942329.html
"Uji Coba Makan Siang Gratis, Gibran: Tidak Boleh Pelit - KBR.ID",positif,https://kbr.id/articles/indeks/uji-coba-makan-siang-gratis-gibran-tidak-boleh-pelit
"Dukung Program Pemerintah, Lanud SPR Uji Coba Makan Siang Bergizi Gratis - Kabupaten Jayapura",positif,https://jayapurakab.go.id/dukung-program-pemerintah-lanud-spr-uji-coba-makan-siang-bergizi-gratis/
"Rp 71 Triliun Kurang, Program Makan Bergizi Gratis Bakal Sedot Anggaran Rp 140 Triliun untuk Juli-Desember 2025 - Tempo.co",negatif,https://www.tempo.co/ekonomi/rp-71-triliun-kurang-program-makan-bergizi-gratis-bakal-sedot-anggaran-rp-140-triliun-untuk-juli-desember-2025-1192383
Siapa Pencetus Program Makan Siang Gratis? Ternyata Orang Ini - CNBC Indonesia,netral,https://www.cnbcindonesia.com/entrepreneur/20240215084420-25-514498/siapa-pencetus-program-makan-siang-gratis-ternyata-orang-ini
Video Klarifikasi Bos Buruh soal Jawaban Peserta May Day saat Prabowo Tanya MBG - 20detik,positif,https://20.detik.com/detikupdate/20260505-260505071/video-klarifikasi-bos-buruh-soal-jawaban-peserta-may-day-saat-prabowo-tanya-mbg
"MBG Bermanfaat atau Tidak? Pertanyaan Prabowo Dijawab ‘Tidaaaak’, Kejamnya Medsos Kita - redaksi.duta.co",negatif,https://duta.co/mbg-bermanfaat-atau-tidak-pertanyaan-prabowo-dijawab-tidaaaak-kejamnya-medsos-kita
Pimpinan KPK Temui Kepala KSP Audiensi Potensi Ketimpangan Korupsi Program MBG - detikNews,negatif,https://news.detik.com/berita/d-8475094/pimpinan-kpk-temui-kepala-ksp-audiensi-potensi-ketimpangan-korupsi-program-mbg
"KSP-KPK Bahas Pencegahan Korupsi, Termasuk soal MBG - Kompas.com",negatif,https://nasional.kompas.com/read/2026/05/05/13154611/ksp-kpk-bahas-pencegahan-korupsi-termasuk-soal-mbg
"Dudung Bertemu Pimpinan KPK, Bahas Indikasi Korupsi Jual Beli Titik Dapur MBG - SINDOnews Nasional",negatif,https://nasional.sindonews.com/read/1703377/13/dudung-bertemu-pimpinan-kpk-bahas-indikasi-korupsi-jual-beli-titik-dapur-mbg-1777961153
Dapur MBG di kampus dinilai representasi program berbasis pengetahuan - ANTARA News,positif,https://www.antaranews.com/berita/5553360/dapur-mbg-di-kampus-dinilai-representasi-program-berbasis-pengetahuan
Rektor IPB Respons Positif Dorongan BGN Agar PTN Buka Dapur MBG - CNN Indonesia,positif,https://www.cnnindonesia.com/nasional/20260502144356-20-1354385/rektor-ipb-respons-positif-dorongan-bgn-agar-ptn-buka-dapur-mbg
Kehadiran Dapur MBG Unhas Dinilai jadi Acuan Keterlibatan Kampus dalam Program Prioritas Nasional - Jawa Pos,positif,https://www.jawapos.com/berita-daerah/2605040193/kehadiran-dapur-mbg-unhas-dinilai-jadi-acuan-keterlibatan-kampus-dalam-program-prioritas-nasional
Implementasi MBG di Sorsel baru menjangkau pusat kota - ANTARA News Papua Tengah,negatif,https://papuatengah.antaranews.com/berita/82429/implementasi-mbg-di-sorsel-baru-menjangkau-pusat-kota
"Berkunjung di SMP Negeri 1 Nabire, Yan Mandenas Dorong Percepatan Dapur MBG di Daerah 3T - Tribunpapuatengah.com",positif,https://papuatengah.tribunnews.com/mimika/5518/berkunjung-di-smp-negeri-1-nabire-yan-mandenas-dorong-percepatan-dapur-mbg-di-daerah-3t
"Teti Rohatiningsih Tegaskan Komitmen Pemerintah, Program MBG Disebut Bukan Sekadar Bagi-Bagi Makanan - JPNN.com",positif,https://jateng.jpnn.com/jateng-terkini/20099/teti-rohatiningsih-tegaskan-komitmen-pemerintah-program-mbg-disebut-bukan-sekadar-bagi-bagi-makanan
Satgas Dorong Percepatan Pembangunan Dapur MBG di Sumba Barat - RRI.co.id,positif,https://rri.co.id/kupang/asta-cita/2389513/satgas-dorong-percepatan-pembangunan-dapur-mbg-di-sumba-barat
Program MBG 3B Jangkau Balita dan Ibu di Solo - Media Indonesia,positif,https://mediaindonesia.com/galleries/detail_galleries/48034-program-mbg-3b-jangkau-balita-dan-ibu-di-solo
"Ada Info soal Jual Beli Titik SPPG, KSP Bakal Lakukan Sidak Cegah Potensi Korupsi di Program MBG - Suara.com",negatif,https://www.suara.com/news/2026/05/05/135237/ada-info-soal-jual-beli-titik-sppg-ksp-bakal-lakukan-sidak-cegah-potensi-korupsi-di-program-mbg
Sosialisasi Program MBG di Desa Kertamukti Dorong Penguatan Gizi Masyarakat di Kabupaten Bekasi - Pojok Jabar,positif,https://jabar.pojoksatu.id/bekasi/2026/05/05/sosialisasi-program-mbg-di-desa-kertamukti-dorong-penguatan-gizi-masyarakat-di-kabupaten-bekasi/
APPMBGI: Kompleksitas Program MBG Lampaui Penyelenggaraan Pemilu - IDN Times,netral,https://www.idntimes.com/news/indonesia/appmbgi-kompleksitas-program-mbg-lampau-penyelenggaraan-pemilu-00-jkxzp-kzn3rk
Momen Prabowo Tanya Buruh di May Day: MBG Bermanfaat atau Tidak? - economy.okezone.com,positif,https://economy.okezone.com/read/2026/05/02/320/3215939/momen-prabowo-tanya-buruh-di-may-day-mbg-bermanfaat-atau-tidak
"Wihaji Kunjungi Baduy Luar-Dalam: Tinjau KB, Imunisasi-Perluas MBG 3B - detikNews",positif,https://news.detik.com/berita/d-8473967/wihaji-kunjungi-baduy-luar-dalam-tinjau-kb-imunisasi-perluas-mbg-3b
"Jateng Gandeng Selandia Baru, Luthfi Sebut Kerja Sama Bisa Dukung MBG - Kompas.com",positif,https://regional.kompas.com/read/2026/05/05/101533278/jateng-gandeng-selandia-baru-luthfi-sebut-kerja-sama-bisa-dukung-mbg
Bos Buruh Buka Suara soal Jawaban Peserta May Day Saat Prabowo Tanya Manfaat MBG - detikFinance,netral,https://finance.detik.com/berita-ekonomi-bisnis/d-8474393/bos-buruh-buka-suara-soal-jawaban-peserta-may-day-saat-prabowo-tanya-manfaat-mbg
DPR RI apresiasi inovasi digital BGN Nabire untuk awasi program MBG - ANTARA News,positif,https://www.antaranews.com/berita/5553101/dpr-ri-apresiasi-inovasi-digital-bgn-nabire-untuk-awasi-program-mbg
Legislator: Perlu percepatan MBG di wilayah 3T Papua Tengah - ANTARA News,negatif,https://www.antaranews.com/berita/5553035/legislator-perlu-percepatan-mbg-di-wilayah-3t-papua-tengah
Mandenas: Perlu percepatan MBG di wilayah 3T Papua Tengah - ANTARA News Papua Tengah,negatif,https://papuatengah.antaranews.com/berita/82427/mandenas-perlu-percepatan-mbg-di-wilayah-3t-papua-tengah
Legislator soroti pentingnya Ipal untuk pastikan kualitas-keamanan MBG - ANTARA News,netral,https://www.antaranews.com/berita/5553564/legislator-soroti-pentingnya-ipal-untuk-pastikan-kualitas-keamanan-mbg?utm_source=antaranews&utm_medium=mobile&utm_campaign=latest_category
"DJPb Bengkulu salurkan Dana MBG Rp291,91 miliar untuk 330.000 siswa - ANTARA News Bengkulu",positif,https://bengkulu.antaranews.com/berita/467580/djpb-bengkulu-salurkan-dana-mbg-rp29191-miliar-untuk-330000-siswa
Mahasiswa Demo di Kementerian Pendidikan Desak MBG Dihentikan - Tempo.co,negatif,https://www.tempo.co/politik/mahasiswa-demo-di-kementerian-pendidikan-desak-mbg-dihentikan-2133532
Pemkab Batang memperluas jangkauan MBG pada kelompok rentan 3B - ANTARA News Jateng,positif,https://jateng.antaranews.com/berita/630997/pemkab-batang-memperluas-jangkauan-mbg-pada-kelompok-rentan-3b
SPPG Polres Blora salurkan MBG untuk 4.865 penerima manfaat - ANTARA News Jateng,positif,https://jateng.antaranews.com/berita/631016/sppg-polres-blora-salurkan-mbg-untuk-4865-penerima-manfaat
Dapur MBG di kampus dinilai representasi program berbasis pengetahuan - ANTARA News Jogja,positif,https://jogja.antaranews.com/berita/826084/dapur-mbg-di-kampus-dinilai-representasi-program-basis-pengetahuan
Teti Rohatiningsih Tegaskan Komitmen Pemerintah Terhadap Program MBG - RRI.co.id,positif,https://rri.co.id/semarang/asta-cita/2388958/teti-rohatiningsih-tegaskan-komitmen-pemerintah-terhadap-program-mbg
Arzeti Bilbina Dorong SPPG Perkuat Ekonomi lewat MBG - RRI.co.id,positif,https://rri.co.id/surabaya/asta-cita/2389033/arzeti-bilbina-dorong-sppg-perkuat-ekonomi-lewat-mbg
"Pemerintah Dorong Terus Sosialisasi MBG, Harapkan Peran Masyarakat - RRI.co.id",netral,https://rri.co.id/bandung/nasional/2389173/pemerintah-dorong-terus-sosialisasi-mbg-harapkan-peran-masyarakat
Penyebab 162 Siswa di Anambas Keracunan: MBG Mengandung Boraks-Kontaminasi Bakteri - detikHealth,negatif,https://health.detik.com/berita-detikhealth/d-8474693/penyebab-162-siswa-di-anambas-keracunan-mbg-mengandung-boraks-kontaminasi-bakteri
Dialog Nasional Unwahas Soroti Peran Strategis Pemda dalam Program MBG - RRI.co.id,netral,https://rri.co.id/semarang/asta-cita/2388118/dialog-nasional-unwahas-soroti-peran-strategis-pemda-dalam-program-mbg
"Pemkab Loteng Rutin Evaluasi, Pastikan Bahan Baku Dapur MBG Selalu Terpenuhi - RRI.co.id",netral,https://rri.co.id/mataram/asta-cita/2388356/pemkab-loteng-rutin-evaluasi-pastikan-bahan-baku-dapur-mbg-selalu-terpenuhi
Program MBG Berikan Asupan Nutrisi Tepat Bagi Anak-Anak - RRI.co.id,positif,https://rri.co.id/bandung/regional/2388292/program-mbg-berikan-asupan-nutrisi-tepat-bagi-anak-anak
"Presiden Melihat MBG dengan Nurani, Bermanfaat Atau Tidak? - Kompas.com",negatif,https://nasional.kompas.com/read/2026/05/02/12020051/presiden-melihat-mbg-dengan-nurani-bermanfaat-atau-tidak-
SPPG MBG di Cianjur Wajib Tempuh Perizinan - RRI.co.id,netral,https://rri.co.id/bandung/regional/2388592/sppg-mbg-di-cianjur-wajib-tempuh-perizinan
Satgas Validasi Kelompok Penerima Manfaat MBG di Lebak - RRI.co.id,netral,https://rri.co.id/banten/asta-cita/2389147/satgas-validasi-kelompok-penerima-manfaat-mbg-di-lebak
Optimalisasi Pemenuhan gizi Seimbang dan Kekuatan Pangan Lokal dalam Sajian MBG - RRI.co.id,positif,https://rri.co.id/kupang/asta-cita/2384838/optimalisasi-pemenuhan-gizi-seimbang-dan-kekuatan-pangan-lokal-dalam-sajian-mbg
Guru Besar Untad Sebut MBG Buat Siswa Setara - RRI.co.id,positif,https://rri.co.id/palu/asta-cita/2388152/guru-besar-untad-sebut-mbg-buat-siswa-setara
Apakah UI Akan Ikut Membangun Dapur MBG? Ini Jawaban Rektor - detikcom,netral,https://www.detik.com/edu/perguruan-tinggi/d-8474660/apakah-ui-akan-ikut-membangun-dapur-mbg-ini-jawaban-rektor
"Dinkes Mataram Perketat Standar SPPG, Program MBG Dikawal Ketat - RRI.co.id",netral,https://rri.co.id/mataram/asta-cita/2388536/dinkes-mataram-perketat-standar-sppg-program-mbg-dikawal-ketat
"Investor Dapur MBG Laporkan Ketua Yayasan ke Pihak Berwajib, Ini Penyebabnya - RRI.co.id",negatif,https://rri.co.id/yogyakarta/hukum/kriminalitas/2388701/investor-dapur-mbg-laporkan-ketua-yayasan-ke-pihak-berwajib-ini-penyebabnya
Pagi Buta Wawali Indra dan Sekda Ismail Sidak Tiga Dapur MBG - RRI.co.id,negatif,https://rri.co.id/gorontalo/info-pemda/2388034/pagi-buta-wawali-indra-dan-sekda-ismail-sidak-tiga-dapur-mbg
Pemkot Gorontalo Temukan Dua Dapur MBG yang Bermasalah - RRI.co.id,negatif,https://rri.co.id/gorontalo/asta-cita/2389550/pemkot-gorontalo-temukan-dua-dapur-mbg-yang-bermasalah
Bupati Biak : MBG Jawaban Atas Ketimpangan Kualitas Pendidikan - RRI.co.id,positif,https://rri.co.id/biak/nasional/2388450/bupati-biak-mbg-jawaban-atas-ketimpangan-kualitas-pendidikan
Buat Apa Pusat Komando Proyek MBG - Tempo.co,netral,https://www.tempo.co/politik/pusat-komando-proyek-mbg-2133150
LPEM UI Rekomendasikan MBG Ditinjau Ulang - Tempo.co,negatif,https://www.tempo.co/ekonomi/lpem-ui-rekomendasikan-mbg-ditinjau-ulang-2133203
"IPB Segera Bangun Dapur MBG Mei Ini, Lokasi Dekat Kampus - detikcom",positif,https://www.detik.com/edu/perguruan-tinggi/d-8473981/ipb-segera-bangun-dapur-mbg-mei-ini-lokasi-dekat-kampus
BGN Terus Evaluasi MBG untuk Meningkatkan Cakupan Layanan Jadi Berkualitas. Terdata Ada 27.760 SPPG - Tribunnews.com,positif,https://depok.tribunnews.com/news/50034/bgn-terus-evaluasi-mbg-untuk-meningkatkan-cakupan-layanan-jadi-berkualitas-terdata-ada-27760-sppg
Warga Keluhkan Pembangunan Desa Terhambat setelah Ada MBG - Tempo.co,negatif,https://www.tempo.co/politik/warga-keluhkan-pembangunan-desa-terhambat-setelah-ada-mbg-2133530
"Dudung Audiensi dengan KPK, Soroti Potensi Korupsi Program MBG - Media Indonesia",negatif,https://mediaindonesia.com/politik-dan-hukum/886753/dudung-audiensi-dengan-kpk-soroti-potensi-korupsi-program-mbg
"Distribusi MBG Dinilai Bermasalah, Pakar IPB Tawarkan Solusi Berbasis KIP dan KIS - SINDOnews Edukasi",negatif,https://edukasi.sindonews.com/read/1703371/211/distribusi-mbg-dinilai-bermasalah-pakar-ipb-tawarkan-solusi-berbasis-kip-dan-kis-1777961147
"Diduga Tertipu Program MBG, 13 Pengasuh Pesantren Minta Pendampingan ke LBH Ansor - NU Online",negatif,https://nu.or.id/nasional/diduga-tertipu-program-mbg-13-pengasuh-pesantren-minta-pendampingan-ke-lbh-ansor-wPom8
13 Pengasuh Pesantren Lapor ke LBH Ansor soal Dugaan Penipuan Program MBG - NU Online Jawa Timur,negatif,https://jatim.nu.or.id/nuonline/13-pengasuh-pesantren-lapor-ke-lbh-ansor-soal-dugaan-penipuan-program-mbg-wPom8
Misbakhun : MBG Terbukti Dongkrak Kualitas SDM - Lintas Lampung,positif,https://web.lintaslampung.com/misbakhun-mbg-terbukti-dongkrak-kualitas-sdm/
Kemenko Pangan Gandeng APPMBGI Perkuat Program MBG - Kementerian Koordinator Bidang Pangan,positif,https://kemenkopangan.go.id/detail-berita/kemenko-pangan-gandeng-appmbgi-perkuat-program-mbg
MBG dan Lompatan Tata Kelola: Dari Data Presisi ke Distribusi Berbasis Teknologi - PT Suara Dewata Media,positif,https://www.suaradewata.com/berita/202405214472/mbg-dan-lompatan-tata-kelola-dari-data-presisi-ke-distribusi-berbasis-teknologi
MBG Dijalankan Berdasarkan Data Wilayah Prioritas untuk Jangkauan Tepat Sasaran - PT Suara Dewata Media,positif,https://www.suaradewata.com/berita/202405214471/mbg-dijalankan-berdasarkan-data-wilayah-prioritas-untuk-jangkauan-tepat-sasaran
Deddy Sitorus Tegaskan Kritik Publik Terhadap MBG Bukan Upaya Menggagalkan Program - gesuri.id,netral,https://www.gesuri.id/pemerintahan/deddy-sitorus-tegaskan-kritik-publik-terhadap-mbg-bukan-upaya-menggagalkan-program-b2pTyZbfkt
Menakar Integritas Program Makan Bergizi Gratis (MBG): Pandangan Publik Surabaya tentang Pentingnya Tata Kelola Anggaran - JurnalPost,netral,https://jurnalpost.com/read/menakar-integritas-program-makan-bergizi-gratis-mbg-pandangan-publik-surabaya-tentang-pentingnya-tata-kelola-anggaran/25038/
"Program MBG Terus Dievaluasi, Narasi dari Barisan Oposisi Tidak Objektif - Media Dayak",positif,https://mediadayak.id/program-mbg-terus-dievaluasi-narasi-dari-barisan-oposisi-tidak-objektif/?print=print
"Polsek Gegesik Monitoring Penyaluran Makanan Bergizi Gratis (MBG), Pastikan Tepat Sasaran dan Kondusif - tribratanews-polrescirebon.com",netral,https://tribratanews-polrescirebon.com/polsek-gegesik-monitoring-penyaluran-makanan-bergizi-gratis-mbg-pastikan-tepat-sasaran-dan-kondusif/
"Dorong Percepatan MBG di Cilegon, Satgas Segera Monitoring SPPG - Berita Cilegon",positif,"https://berita.cilegon.go.id/baca/Dorong-Percepatan-MBG-di-Cilegon,-Satgas-Segera-Monitoring-SPPG/20260504/MjQzODgw"
KOSPI Soroti Kejanggalan Jadwal Sidang Uji Materiil MBG dalam UU APBN di Mahkamah Konstitusi - news.schoolmedia.id,negatif,https://news.schoolmedia.id/berita/6466/kospi-soroti-kejanggalan-jadwal-sidang-uji-materiil-mbg-dalam-uu-apbn-di-mahkamah-konstitusi
Dosen Ekonomi Syariah IPB University Usulkan MBG Diintegrasikan with KIP/KIS Agar Tepat Sasaran - IPB University,netral,https://www.ipb.ac.id/news/index/2026/05/dosen-ekonomi-syariah-ipb-university-usulkan-mbg-diintegrasikan-dengan-kip-kis-agar-tepat-sasaran/
Dinkes Mataram Kaji Ulang SLHS Dapur MBG yang Ditutup BGN - SUARANTB.com,negatif,https://suarantb.com/2026/05/05/dinkes-mataram-kaji-ulang-slhs-dapur-mbg-yang-ditutup-bgn/
"Kampus diminta 'terlibat aktif' bangun dapur MBG, bagi-bagi proyek? - BBC",negatif,https://www.bbc.com/indonesia/articles/c5y8jyg2eyqo
Peserta SKB SPNF Bontang Mulai Nikmati MBG - Klik Kaltim,positif,https://klikkaltim.com/category/advertorial/peserta-skb-spnf-bontang-mulai-nikmati-mbg
"Edy Kurniawan Kritik MBG, Rp223 Triliun Dana Pendidikan Disebut Dialihkan - HALLORIAU.COM",negatif,https://halloriau.com/read-hallo-indonesia-14617237-2026-05-05-edy-kurniawan-kritik-mbg-rp223-triliun-dana-pendidikan-disebut-dialihkan.html
"Agar Tepat Sasaran, Akademisi Usulkan Program MBG Integrasi dengan KIP-KIS - Poskotaonline",netral,https://poskota.co/nasional/agar-tepat-sasaran-akademisi-usulkan-program-mbg-integrasi-dengan-kip-kis/
